,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
927,FAA1,chr15,903247,+,365,20.057377049180328,Glu
928,HSH49,chr15,906373,+,743,9.183431952662723,Eth
929,HSH49,chr15,906373,+,743,5.181034482758621,Glu
930,HSH49,chr15,906728,+,388,4.864197530864198,Eth
931,HSH49,chr15,906728,+,388,5.939655172413794,Glu
932,PDR10,chr15,925673,+,603,2.7152317880794703,Eth
933,PDR10,chr15,925673,+,603,2.7586206896551726,Glu
934,SNC2,chr15,925673,-,212,2.7152317880794703,Eth
935,SNC2,chr15,925673,-,212,2.7586206896551726,Glu
936,YOR342C,chr15,962404,-,390,6.6092715231788075,Eth
937,YOR342C,chr15,962404,-,390,4.741379310344827,Glu
938,YOR342C,chr15,962541,-,527,2.794701986754967,Eth
939,YOR342C,chr15,962541,-,527,4.224137931034483,Glu
940,TYE7,chr15,972831,-,363,12.152317880794703,Eth
941,TYE7,chr15,972831,-,363,8.198275862068964,Glu
942,TYE7,chr15,973156,-,688,7.980132450331126,Eth
943,TYE7,chr15,973156,-,688,6.543103448275863,Glu
944,PUT4,chr15,982576,-,488,4.31350114416476,Eth
945,PUT4,chr15,982576,-,488,2.8480000000000003,Glu
946,PUT4,chr15,982703,-,361,2.988372093023256,Eth
947,PUT4,chr15,982703,-,361,4.931726907630522,Glu
948,PUT4,chr15,983650,-,586,5.288461538461538,Eth
949,PUT4,chr15,983650,-,586,3.0364372469635628,Glu
950,GDS1,chr15,998700,+,444,3.4437086092715234,Eth
951,GDS1,chr15,998700,+,444,3.793103448275862,Glu
952,ALD4,chr15,1033522,+,515,2.839080459770115,Eth
953,ALD4,chr15,1033522,+,515,3.246031746031746,Glu
954,ALD4,chr15,1033761,+,276,5.445714285714286,Eth
955,ALD4,chr15,1033761,+,276,4.2481203007518795,Glu
956,ALD4,chr15,1033916,+,121,6.445054945054945,Eth
957,ALD4,chr15,1033916,+,121,6.0540540540540535,Glu
958,GDH1,chr15,1037680,-,325,9.726829268292683,Eth
959,GDH1,chr15,1037680,-,325,8.721311475409838,Glu
960,GDH1,chr15,1037952,-,597,6.222222222222222,Eth
961,GDH1,chr15,1037952,-,597,2.666666666666667,Glu
962,YOR385W,chr15,1059845,+,595,2.781456953642384,Eth
963,YOR385W,chr15,1059845,+,595,3.4482758620689657,Glu
964,SAM3,chr16,31265,+,351,4.57051282051282,Eth
965,SAM3,chr16,31265,+,351,2.0341880341880345,Glu
966,ATP15,chr16,39495,+,693,4.865384615384616,Eth
967,ATP15,chr16,39495,+,693,5.247863247863248,Glu
968,MDL2,chr16,39495,+,276,4.865384615384616,Eth
969,MDL2,chr16,39495,+,276,5.247863247863248,Glu
970,BBP1,chr16,75887,+,539,4.038461538461538,Eth
971,CLN2,chr16,75887,-,358,4.038461538461538,Eth
972,HFI1,chr16,78128,+,133,2.8205128205128207,Eth
973,HFI1,chr16,78128,+,133,2.4786324786324787,Glu
974,ATG41,chr16,83763,-,237,10.397435897435898,Eth
975,ATG41,chr16,83763,-,237,9.752136752136753,Glu
976,ATG41,chr16,83921,-,395,16.525641025641026,Eth
977,ATG41,chr16,83921,-,395,6.82905982905983,Glu
978,ATG41,chr16,84196,-,670,18.08974358974359,Eth
979,ATG41,chr16,84196,-,670,10.017094017094019,Glu
980,RPL36B,chr16,84286,-,720,15.846153846153845,Eth
981,RPL36B,chr16,84286,-,720,12.923076923076923,Glu
982,RPL36B,chr16,85191,-,185,4.871794871794872,Eth
983,RPL36B,chr16,85191,-,185,4.871794871794872,Glu
984,SSO1,chr16,115727,+,118,6.166666666666667,Eth
985,SSO1,chr16,115727,+,118,3.7704918032786883,Glu
986,FAS2,chr16,117151,+,197,40.53038674033149,Eth
987,FAS2,chr16,117151,+,197,34.5531914893617,Glu
988,FAS2,chr16,117303,+,45,3.569620253164557,Eth
989,FAS2,chr16,117303,+,45,3.4098360655737703,Glu
990,FMP40,chr16,138380,+,483,3.350427350427351,Glu
991,GRE1,chr16,138380,-,460,3.350427350427351,Glu
992,FMP40,chr16,138669,+,194,3.4871794871794872,Glu
993,GRE1,chr16,138669,-,749,3.4871794871794872,Glu
994,FLC1,chr16,141809,+,264,3.0285714285714285,Eth
995,FLC1,chr16,141809,+,264,2.0567375886524824,Glu
996,MF(ALPHA)1,chr16,201857,+,183,2.4786324786324787,Glu
997,CUP9,chr16,223261,-,648,20.0,Eth
998,CUP9,chr16,223261,-,648,12.118644067796609,Glu
999,SPT14,chr16,226885,+,203,2.393162393162393,Glu
1000,TRE1,chr16,226885,-,14,2.393162393162393,Glu
1001,DAP1,chr16,236434,+,336,12.166666666666668,Eth
1002,DAP1,chr16,236434,+,336,9.846153846153847,Glu
1003,OYE3,chr16,236434,-,523,12.166666666666668,Eth
1004,OYE3,chr16,236434,-,523,9.846153846153847,Glu
1005,YPL162C,chr16,252719,-,128,4.3589743589743595,Eth
1006,YPL162C,chr16,252719,-,128,4.3589743589743595,Glu
1007,CDC60,chr16,255838,+,406,2.0256410256410255,Glu
1008,PRM4,chr16,265652,-,316,4.3589743589743595,Eth
1009,PRM4,chr16,265652,-,316,2.64957264957265,Glu
1010,KIP2,chr16,267926,-,40,4.4743589743589745,Eth
1011,KIP2,chr16,267926,-,40,3.658119658119658,Glu
1012,ISU1,chr16,305350,+,457,6.275641025641026,Eth
1013,ISU1,chr16,305350,+,457,4.606837606837607,Glu
1014,GIP3,chr16,305350,-,323,6.275641025641026,Eth
1015,GIP3,chr16,305350,-,323,4.606837606837607,Glu
1016,SSU1,chr16,381561,+,406,6.801282051282051,Eth
1017,SSU1,chr16,381561,+,406,5.153846153846154,Glu
1018,RPS6A,chr16,387053,-,267,7.564102564102564,Eth
1019,RPS6A,chr16,387053,-,267,6.837606837606838,Glu
1020,RPS9A,chr16,412636,+,424,6.730769230769231,Eth
1021,RPS9A,chr16,412636,+,424,5.811965811965813,Glu
1022,MOT1,chr16,412636,-,250,6.730769230769231,Eth
1023,MOT1,chr16,412636,-,250,5.811965811965813,Glu
1024,RGL1,chr16,433494,+,698,6.205128205128205,Eth
1025,RGL1,chr16,433494,+,698,4.905982905982906,Glu
1026,YPL068C,chr16,433494,-,181,6.205128205128205,Eth
1027,YPL068C,chr16,433494,-,181,4.905982905982906,Glu
1028,HTC1,chr16,433494,-,555,6.205128205128205,Eth
1029,HTC1,chr16,433494,-,555,4.905982905982906,Glu
1030,RGL1,chr16,433605,+,587,15.487179487179487,Eth
1031,RGL1,chr16,433605,+,587,5.162393162393163,Glu
1032,YPL068C,chr16,433605,-,292,15.487179487179487,Eth
1033,YPL068C,chr16,433605,-,292,5.162393162393163,Glu
1034,HTC1,chr16,433605,-,444,15.487179487179487,Eth
1035,HTC1,chr16,433605,-,444,5.162393162393163,Glu
1036,ALD6,chr16,440211,+,478,10.314685314685315,Eth
1037,ALD6,chr16,440211,+,478,12.820512820512821,Glu
1038,SUR1,chr16,461840,-,529,6.109422492401216,Eth
1039,SUR1,chr16,461840,-,529,5.594059405940595,Glu
1040,CAM1,chr16,472192,+,317,2.2435897435897436,Eth
1041,CAM1,chr16,472192,+,317,3.5042735042735047,Glu
1042,DIG1,chr16,472192,-,215,2.2435897435897436,Eth
1043,DIG1,chr16,472192,-,215,3.5042735042735047,Glu
1044,PMA2,chr16,490361,+,571,12.17948717948718,Eth
1045,PMA2,chr16,490361,+,571,13.076923076923078,Glu
1046,EGD1,chr16,490361,-,206,12.17948717948718,Eth
1047,EGD1,chr16,490361,-,206,13.076923076923078,Glu
1048,RMI1,chr16,511051,+,581,10.801204819277109,Eth
1049,RMI1,chr16,511051,+,581,4.843537414965986,Glu
1050,SKS1,chr16,511051,-,611,10.801204819277109,Eth
1051,SKS1,chr16,511051,-,611,4.843537414965986,Glu
1052,RMI1,chr16,511291,+,341,4.890909090909091,Eth
1053,RMI1,chr16,511291,+,341,3.251700680272109,Glu
1054,CTF19,chr16,525471,+,319,3.269230769230769,Eth
1055,CTF19,chr16,525471,+,319,2.9059829059829063,Glu
1056,VTC3,chr16,525471,-,163,3.269230769230769,Eth
1057,VTC3,chr16,525471,-,163,2.9059829059829063,Glu
1058,IRC15,chr16,528483,-,104,8.26923076923077,Eth
1059,IRC15,chr16,528483,-,104,5.897435897435898,Glu
1060,CIP1,chr16,535178,+,538,2.2371794871794872,Eth
1061,CIP1,chr16,535178,+,538,3.0598290598290596,Glu
1062,HST2,chr16,535178,-,41,2.2371794871794872,Eth
1063,HST2,chr16,535178,-,41,3.0598290598290596,Glu
1064,CIP1,chr16,535383,+,333,3.147435897435898,Eth
1065,CIP1,chr16,535383,+,333,2.1129032258064515,Glu
1066,HST2,chr16,535383,-,246,3.147435897435898,Eth
1067,HST2,chr16,535383,-,246,2.1129032258064515,Glu
1068,CHL1,chr16,547470,+,145,5.512820512820513,Eth
1069,CHL1,chr16,547470,+,145,9.65811965811966,Glu
1070,RQC2,chr16,547470,-,325,5.512820512820513,Eth
1071,RQC2,chr16,547470,-,325,9.65811965811966,Glu
1072,PDH1,chr16,566393,+,165,6.4743589743589745,Eth
1073,PDH1,chr16,566393,+,165,5.726495726495727,Glu
1074,HAL1,chr16,575201,-,325,2.7564102564102564,Eth
1075,HAL1,chr16,575201,-,325,3.076923076923077,Glu
1076,ICL2,chr16,577496,-,250,2.1794871794871797,Eth
1077,HAA1,chr16,580624,+,268,3.91025641025641,Eth
1078,HAA1,chr16,580624,+,268,4.615384615384616,Glu
1079,MIN8,chr16,591052,-,105,3.6075949367088604,Eth
1080,MIN8,chr16,591052,-,105,2.435114503816794,Glu
1081,CMR3,chr16,594334,-,442,2.4311926605504586,Eth
1082,CMR3,chr16,594500,-,608,9.164502164502164,Eth
1083,CMR3,chr16,594500,-,608,7.57608695652174,Glu
1084,CMR3,chr16,594623,-,731,4.0,Eth
1085,CMR3,chr16,594623,-,731,4.305699481865284,Glu
1086,YME1,chr16,618434,+,32,4.102564102564103,Eth
1087,YME1,chr16,618434,+,32,2.735042735042735,Glu
1088,EAF3,chr16,618434,-,194,4.102564102564103,Eth
1089,EAF3,chr16,618434,-,194,2.735042735042735,Glu
1090,YME1,chr16,618946,+,480,2.1153846153846154,Eth
1091,EAF3,chr16,618946,-,706,2.1153846153846154,Eth
1092,YOP1,chr16,631046,+,601,9.871794871794872,Eth
1093,YOP1,chr16,631046,+,601,12.64957264957265,Glu
1094,CSR2,chr16,635884,+,131,6.282051282051282,Eth
1095,CSR2,chr16,635884,+,131,3.1623931623931627,Glu
1096,APL4,chr16,635884,-,723,6.282051282051282,Eth
1097,APL4,chr16,635884,-,723,3.1623931623931627,Glu
1098,GLN1,chr16,649512,+,736,10.988095238095237,Eth
1099,GLN1,chr16,649512,+,736,4.8655462184873945,Glu
1100,GLN1,chr16,649530,+,718,35.84705882352941,Eth
1101,GLN1,chr16,649530,+,718,31.605042016806724,Glu
1102,VMA13,chr16,651791,+,146,2.676,Eth
1103,VMA13,chr16,651791,+,146,2.1787709497206706,Glu
1104,SPO24,chr16,653597,+,435,8.24892703862661,Eth
1105,SPO24,chr16,653597,+,435,6.494047619047619,Glu
1106,SPO24,chr16,653818,+,214,4.464912280701754,Eth
1107,SPO24,chr16,653818,+,214,3.606451612903226,Glu
1108,ROX1,chr16,687103,+,679,10.64102564102564,Eth
1109,ROX1,chr16,687103,+,679,5.213675213675214,Glu
1110,YPR063C,chr16,687103,-,611,10.64102564102564,Eth
1111,YPR063C,chr16,687103,-,611,5.213675213675214,Glu
1112,NOT5,chr16,698013,+,127,2.0512820512820515,Glu
1113,LTP1,chr16,700708,-,88,4.012820512820513,Eth
1114,LTP1,chr16,700708,-,88,4.333333333333334,Glu
1115,MRPL51,chr16,738030,+,141,2.1367521367521367,Glu
1116,SNT309,chr16,738030,+,551,2.1367521367521367,Glu
1117,TMH18,chr16,738030,-,367,2.1367521367521367,Glu
1118,RGC1,chr16,762676,+,119,3.621794871794872,Eth
1119,RGC1,chr16,762676,+,119,4.102564102564103,Glu
1120,CTR1,chr16,793899,+,254,7.371794871794872,Eth
1121,CTR1,chr16,793899,+,254,5.384615384615385,Glu
1122,NCE102,chr16,837355,+,516,6.8125,Eth
1123,NCE102,chr16,837355,+,516,4.736842105263158,Glu
1124,SUE1,chr16,840252,-,364,4.743589743589744,Eth
1125,SUE1,chr16,840252,-,364,4.067796610169491,Glu
1126,TPO3,chr16,848504,-,316,2.7692307692307696,Eth
1127,TPO3,chr16,848504,-,316,2.3846153846153846,Glu
1128,CUR1,chr16,851555,+,259,3.5256410256410255,Eth
1129,CUR1,chr16,851555,+,259,4.615384615384616,Glu
1130,SMX3,chr16,902894,+,711,3.5256410256410255,Eth
1131,SMX3,chr16,902894,+,711,3.9393939393939394,Glu
1132,DPM1,chr16,902894,+,125,3.5256410256410255,Eth
1133,DPM1,chr16,902894,+,125,3.9393939393939394,Glu
1134,AQY1,chr16,923314,+,519,6.57051282051282,Eth
1135,AQY1,chr16,923314,+,519,4.691056910569106,Glu
1136,SRO77,chr2,14373,-,128,5.205479452054795,Eth
1137,SRO77,chr2,14373,-,128,6.4655172413793105,Glu
1138,RPL32,chr2,45577,+,291,2.73972602739726,Eth
1139,RPL32,chr2,45577,+,291,3.189655172413793,Glu
1140,ROX3,chr2,45577,-,283,2.73972602739726,Eth
1141,ROX3,chr2,45577,-,283,3.189655172413793,Glu
1142,AAR2,chr2,88690,-,345,2.328767123287671,Eth
1143,AAR2,chr2,88690,-,345,2.0689655172413794,Glu
1144,KTI11,chr2,89955,+,269,3.280821917808219,Eth
1145,KTI11,chr2,89955,+,269,2.8275862068965516,Glu
1146,RPS8A,chr2,89955,-,173,3.280821917808219,Eth
1147,RPS8A,chr2,89955,-,173,2.8275862068965516,Glu
1148,KIP1,chr2,102048,+,102,2.315068493150685,Eth
1149,PRX1,chr2,102048,-,581,2.315068493150685,Eth
1150,YBL055C,chr2,116871,-,227,3.5273972602739727,Eth
1151,YBL055C,chr2,116871,-,227,2.9482758620689657,Glu
1152,TOD6,chr2,117103,+,640,2.363013698630137,Eth
1153,YBL055C,chr2,117103,-,5,2.363013698630137,Eth
1154,ECM13,chr2,136531,+,304,9.88505747126437,Eth
1155,ECM13,chr2,136531,+,304,5.263157894736842,Glu
1156,COR1,chr2,136531,-,545,9.88505747126437,Eth
1157,COR1,chr2,136531,-,545,5.263157894736842,Glu
1158,PRE7,chr2,140957,+,515,6.972602739726027,Eth
1159,PRE7,chr2,140957,+,515,4.905172413793103,Glu
1160,FUI1,chr2,140957,-,381,6.972602739726027,Eth
1161,FUI1,chr2,140957,-,381,4.905172413793103,Glu
1162,PET9,chr2,164533,-,156,3.1547619047619047,Eth
1163,PET9,chr2,164533,-,156,3.0578512396694215,Glu
1164,YBL029C-A,chr2,164533,-,576,3.1547619047619047,Eth
1165,YBL029C-A,chr2,164533,-,576,3.0578512396694215,Glu
1166,YBL029C-A,chr2,165549,-,440,10.54945054945055,Eth
1167,YBL029C-A,chr2,165549,-,440,7.622950819672131,Glu
1168,RPL19B,chr2,167975,+,649,2.413793103448276,Glu
1169,YBL028C,chr2,167975,-,136,2.413793103448276,Glu
1170,RPL19B,chr2,168495,+,129,2.1232876712328768,Eth
1171,YBL028C,chr2,168495,-,384,2.1232876712328768,Eth
1172,ACH1,chr2,193988,+,268,6.034825870646766,Eth
1173,ACH1,chr2,193988,+,268,4.519685039370079,Glu
1174,HTB2,chr2,231833,+,272,3.4863013698630136,Eth
1175,HTB2,chr2,231833,+,272,2.956896551724138,Glu
1176,HTA2,chr2,231833,-,377,3.4863013698630136,Eth
1177,HTA2,chr2,231833,-,377,2.956896551724138,Glu
1178,YBR016W,chr2,259458,+,472,2.5342465753424657,Eth
1179,YBR016W,chr2,259458,+,472,2.241379310344828,Glu
1180,MNN2,chr2,259458,-,143,2.5342465753424657,Eth
1181,MNN2,chr2,259458,-,143,2.241379310344828,Glu
1182,CHS3,chr2,278005,-,239,2.5342465753424657,Eth
1183,RKM3,chr2,287401,+,506,4.02054794520548,Eth
1184,RKM3,chr2,287401,+,506,5.663793103448277,Glu
1185,CDS1,chr2,287401,-,60,4.02054794520548,Eth
1186,CDS1,chr2,287401,-,60,5.663793103448277,Glu
1187,RKM3,chr2,287581,+,326,40.910958904109584,Eth
1188,RKM3,chr2,287581,+,326,43.73275862068966,Glu
1189,CDS1,chr2,287581,-,120,40.910958904109584,Eth
1190,CDS1,chr2,287581,-,120,43.73275862068966,Glu
1191,REB1,chr2,326706,-,103,6.273255813953489,Eth
1192,REB1,chr2,326706,-,103,6.008620689655173,Glu
1193,REG2,chr2,328193,-,302,9.181347150259066,Eth
1194,REG2,chr2,328193,-,302,11.172413793103448,Glu
1195,NRG2,chr2,360977,-,588,8.280373831775702,Eth
1196,NRG2,chr2,360977,-,588,8.9625,Glu
1197,TIP1,chr2,362968,-,548,23.875816993464053,Eth
1198,TIP1,chr2,362968,-,548,16.144000000000002,Glu
1199,BAP2,chr2,365669,-,283,5.0,Eth
1200,BAP2,chr2,365669,-,283,4.172661870503597,Glu
1201,ECM33,chr2,382256,+,313,13.91304347826087,Eth
1202,ECM33,chr2,382256,+,313,8.091603053435115,Glu
1203,SLM4,chr2,382256,-,300,13.91304347826087,Eth
1204,SLM4,chr2,382256,-,300,8.091603053435115,Glu
1205,SPT7,chr2,395617,-,598,2.0821917808219177,Eth
1206,TEC1,chr2,398129,+,615,31.86986301369863,Eth
1207,TEC1,chr2,398129,+,615,13.735537190082644,Glu
1208,TEC1,chr2,398490,+,254,13.061643835616438,Eth
1209,TEC1,chr2,398490,+,254,4.904761904761905,Glu
1210,AAC3,chr2,405089,+,441,4.178082191780822,Eth
1211,AAC3,chr2,405089,+,441,3.189655172413793,Glu
1212,RPL19A,chr2,405089,-,152,4.178082191780822,Eth
1213,RPL19A,chr2,405089,-,152,3.189655172413793,Glu
1214,YBR085C-A,chr2,409250,-,435,26.506849315068493,Eth
1215,YBR085C-A,chr2,409250,-,435,34.255319148936174,Glu
1216,NHP6B,chr2,416661,-,140,3.356164383561644,Eth
1217,TIM12,chr2,416661,-,486,3.356164383561644,Eth
1218,CYC8,chr2,454151,-,413,10.657534246575342,Eth
1219,CYC8,chr2,454151,-,413,6.724137931034483,Glu
1220,TKL2,chr2,464599,-,355,2.1052631578947367,Eth
1221,TKL2,chr2,464599,-,355,2.5,Glu
1222,MEO1,chr2,478458,+,135,2.4931506849315066,Eth
1223,MEO1,chr2,478458,+,135,2.706896551724138,Glu
1224,TPS1,chr2,478458,-,193,2.4931506849315066,Eth
1225,TPS1,chr2,478458,-,193,2.706896551724138,Glu
1226,SUP45,chr2,520570,-,597,2.4657534246575343,Eth
1227,SUP45,chr2,520570,-,597,2.1551724137931036,Glu
1228,ADH5,chr2,521307,+,169,3.0136986301369864,Eth
1229,ADH5,chr2,521307,+,169,3.0172413793103448,Glu
1230,AMN1,chr2,543383,+,658,3.643122676579926,Eth
1231,AMN1,chr2,543383,+,658,2.6582278481012658,Glu
1232,YSY6,chr2,552903,+,41,2.671232876712329,Eth
1233,YSY6,chr2,552903,+,41,2.413793103448276,Glu
1234,EXO5,chr2,552903,+,448,2.671232876712329,Eth
1235,EXO5,chr2,552903,+,448,2.413793103448276,Glu
1236,TOS1,chr2,552903,-,467,2.671232876712329,Eth
1237,TOS1,chr2,552903,-,467,2.413793103448276,Glu
1238,EHT1,chr2,574044,-,119,12.876712328767123,Eth
1239,EHT1,chr2,574044,-,119,23.362068965517242,Glu
1240,RPS6B,chr2,580697,-,154,3.8356164383561646,Eth
1241,RPS6B,chr2,580697,-,154,3.0172413793103448,Glu
1242,YPC1,chr2,583449,+,341,2.328767123287671,Eth
1243,RPL21A,chr2,593729,+,204,4.7465753424657535,Eth
1244,RPL21A,chr2,593729,+,204,2.8103448275862073,Glu
1245,PGI1,chr2,602025,-,353,2.9657534246575343,Eth
1246,PGI1,chr2,602025,-,353,2.646153846153846,Glu
1247,COS111,chr2,616366,+,337,9.287671232876713,Eth
1248,COS111,chr2,616366,+,337,7.974137931034483,Glu
1249,COS111,chr2,616582,+,121,4.0,Eth
1250,COS111,chr2,616582,+,121,3.146551724137931,Glu
1251,PYC2,chr2,656264,-,301,8.15068493150685,Eth
1252,PYC2,chr2,656264,-,301,7.327586206896552,Glu
1253,PDB1,chr2,660113,-,84,2.397260273972603,Eth
1254,PDB1,chr2,660113,-,84,2.844827586206897,Glu
1255,PCS60,chr2,662316,-,352,3.164383561643836,Eth
1256,PCS60,chr2,662316,-,352,2.3879310344827585,Glu
1257,COQ21,chr2,673934,+,28,7.7976190476190474,Eth
1258,COQ21,chr2,673934,+,28,4.083333333333333,Glu
1259,OM14,chr2,673934,-,276,7.7976190476190474,Eth
1260,OM14,chr2,673934,-,276,4.083333333333333,Glu
1261,YBR238C,chr2,691241,-,276,3.9726027397260273,Eth
1262,YBR238C,chr2,691241,-,276,2.5689655172413794,Glu
1263,THI2,chr2,695912,-,172,3.9726027397260273,Eth
1264,THI2,chr2,695912,-,172,3.706896551724138,Glu
1265,RGD1,chr2,728276,-,54,2.1232876712328768,Eth
1266,RGD1,chr2,728276,-,54,2.3275862068965516,Glu
1267,VBA2,chr2,780119,+,538,2.418300653594771,Eth
1268,PHO89,chr2,792417,-,265,3.3006535947712417,Eth
1269,PHO89,chr2,792417,-,265,2.1120689655172415,Glu
1270,PHO89,chr2,792599,-,447,4.46875,Eth
1271,PHO89,chr2,792599,-,447,2.1982758620689657,Glu
1272,MAL33,chr2,793907,+,130,4.315068493150685,Eth
1273,MAL33,chr2,793907,+,130,3.103448275862069,Glu
1274,HIS4,chr3,68208,-,239,3.693548387096774,Eth
1275,HIS4,chr3,68208,-,239,3.554347826086957,Glu
1276,HIS4,chr3,68335,-,366,4.048387096774194,Eth
1277,HIS4,chr3,68335,-,366,2.7500000000000004,Glu
1278,GBP2,chr3,108689,-,138,2.2028985507246372,Eth
1279,PGS1,chr3,114131,+,45,4.719424460431654,Eth
1280,RER1,chr3,116827,+,212,2.1052631578947367,Glu
1281,YCL002C,chr3,116827,-,34,2.1052631578947367,Glu
1282,CIT2,chr3,127873,-,336,4.363636363636363,Eth
1283,CIT2,chr3,127873,-,336,2.8333333333333335,Glu
1284,YCR006C,chr3,127873,-,265,4.363636363636363,Eth
1285,YCR006C,chr3,127873,-,265,2.8333333333333335,Glu
1286,CIT2,chr3,128279,-,742,5.3161764705882355,Eth
1287,CIT2,chr3,128279,-,742,3.699300699300699,Glu
1288,YCR006C,chr3,128279,-,141,5.3161764705882355,Eth
1289,YCR006C,chr3,128279,-,141,3.699300699300699,Glu
1290,SAT4,chr3,133002,+,135,2.903225806451613,Eth
1291,SAT4,chr3,133002,+,135,3.2608695652173916,Glu
1292,ADY2,chr3,138703,-,318,15.0,Eth
1293,ADY2,chr3,138703,-,318,8.260869565217392,Glu
1294,PGK1,chr3,142558,+,297,7.14516129032258,Eth
1295,PGK1,chr3,142558,+,297,4.982608695652174,Glu
1296,ADP1,chr3,142558,-,408,7.14516129032258,Eth
1297,ADP1,chr3,142558,-,408,4.982608695652174,Glu
1298,PMP1,chr3,171702,-,476,7.661290322580645,Eth
1299,PMP1,chr3,171702,-,476,5.217391304347826,Glu
1300,RPS14A,chr3,191681,-,189,3.2177419354838706,Eth
1301,RPS14A,chr3,191681,-,189,2.630434782608696,Glu
1302,ELO2,chr3,203674,+,143,2.82258064516129,Eth
1303,ELO2,chr3,203674,+,143,3.4782608695652177,Glu
1304,YCR043C,chr3,219931,-,113,2.1370967741935485,Eth
1305,PWP2,chr3,236577,-,127,4.0062893081761,Eth
1306,PWP2,chr3,236577,-,127,4.3,Glu
1307,MPH2,chr4,5683,+,104,2.328767123287671,Eth
1308,MPH2,chr4,5683,+,104,2.2666666666666666,Glu
1309,GDH2,chr4,74086,-,245,2.3424657534246576,Eth
1310,RPL35A,chr4,117338,+,139,2.0547945205479454,Eth
1311,INH1,chr4,134751,+,186,2.2857142857142856,Eth
1312,INH1,chr4,134751,+,186,3.8931297709923665,Glu
1313,PAR32,chr4,147675,+,312,3.6232876712328768,Eth
1314,DLD1,chr4,147675,-,222,3.6232876712328768,Eth
1315,BPL1,chr4,202330,+,184,2.5342465753424657,Eth
1316,CRD1,chr4,202330,-,19,2.5342465753424657,Eth
1317,RGT2,chr4,212668,+,214,2.6643835616438354,Eth
1318,RGT2,chr4,212668,+,214,2.211864406779661,Glu
1319,RPL35B,chr4,217093,+,181,2.101694915254237,Glu
1320,RPL35B,chr4,217165,+,109,6.828767123287672,Eth
1321,RPL35B,chr4,217165,+,109,4.254237288135593,Glu
1322,LYS21,chr4,226705,+,355,2.3219178082191783,Eth
1323,LYS21,chr4,226705,+,355,3.516949152542373,Glu
1324,LYS21,chr4,226927,+,133,2.678082191780822,Eth
1325,CDC48,chr4,238512,-,101,6.136986301369863,Eth
1326,CDC48,chr4,238512,-,101,3.838983050847457,Glu
1327,YDL124W,chr4,239641,+,276,15.479452054794521,Eth
1328,YDL124W,chr4,239641,+,276,12.288135593220339,Glu
1329,HNT1,chr4,239641,-,352,15.479452054794521,Eth
1330,HNT1,chr4,239641,-,352,12.288135593220339,Glu
1331,NSE4,chr4,271718,+,360,2.6027397260273974,Eth
1332,NSE4,chr4,271718,+,360,2.1355932203389827,Glu
1333,PHO2,chr4,271718,-,52,2.6027397260273974,Eth
1334,PHO2,chr4,271718,-,52,2.1355932203389827,Glu
1335,QRI7,chr4,274131,-,463,2.5616438356164384,Eth
1336,PMT5,chr4,290193,+,630,3.356164383561644,Eth
1337,PMT5,chr4,290193,+,630,3.2203389830508473,Glu
1338,SRP14,chr4,292954,+,494,3.356164383561644,Eth
1339,SRP14,chr4,292954,+,494,3.389830508474576,Glu
1340,THI3,chr4,312449,-,89,8.0,Eth
1341,THI3,chr4,312449,-,89,6.898305084745763,Glu
1342,MRK1,chr4,314793,-,293,3.767123287671233,Eth
1343,MRK1,chr4,314793,-,293,4.067796610169491,Glu
1344,RPL31A,chr4,321787,+,112,4.931506849315069,Eth
1345,RPL31A,chr4,321787,+,112,2.3728813559322033,Glu
1346,USO1,chr4,344720,+,607,2.1232876712328768,Eth
1347,RAD59,chr4,344720,-,28,2.1232876712328768,Eth
1348,PSA1,chr4,357026,-,420,4.452054794520548,Eth
1349,PSA1,chr4,357026,-,420,3.5245901639344264,Glu
1350,KNH1,chr4,365893,-,268,9.691780821917808,Eth
1351,KNH1,chr4,365893,-,268,8.305084745762711,Glu
1352,KNH1,chr4,366223,-,598,21.404109589041095,Eth
1353,KNH1,chr4,366223,-,598,25.93220338983051,Glu
1354,SIT4,chr4,368656,+,592,16.15753424657534,Eth
1355,SIT4,chr4,368656,+,592,11.389830508474576,Glu
1356,STP4,chr4,368656,-,695,16.15753424657534,Eth
1357,STP4,chr4,368656,-,695,11.389830508474576,Glu
1358,SIT4,chr4,368766,+,482,3.2945205479452055,Eth
1359,SIT4,chr4,368766,+,482,2.3389830508474576,Glu
1360,SIT4,chr4,369121,+,127,3.9726027397260273,Eth
1361,BSC1,chr4,385733,-,277,9.315068493150685,Eth
1362,BSC1,chr4,385733,-,277,9.23728813559322,Glu
1363,RTK1,chr4,407452,-,379,3.006849315068493,Eth
1364,RTK1,chr4,407452,-,379,2.5,Glu
1365,GPD1,chr4,410684,+,747,2.4657534246575343,Eth
1366,GPD1,chr4,411140,+,291,4.383561643835616,Eth
1367,GPD1,chr4,411140,+,291,3.389830508474576,Glu
1368,GRX6,chr4,431833,+,140,2.945205479452055,Eth
1369,GRX6,chr4,431833,+,140,2.7033898305084745,Glu
1370,YDL012C,chr4,431833,-,628,2.945205479452055,Eth
1371,YDL012C,chr4,431833,-,628,2.7033898305084745,Glu
1372,TRP1,chr4,461085,+,387,2.417808219178082,Eth
1373,TRP1,chr4,461085,+,387,2.601694915254237,Glu
